Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
D R HORTON INC,0.9346065214621166,Buy 100%,299000.0,0.16287959866220736,48701.0,,148.35000610351562,90979.55036847532,130.96226229208295,182.36112320257425
COUPANG INC,0.8891821228604282,,2667485.0,0.017369919605920933,46334.0,,16.450000762939453,94603.95451532253,14.920000076293945,34.07500076293945
ADVANCED MICRO DEVICES INC,0.8126879729549233,Buy 100%,72900.0,0.5809053497942387,42348.0,,473.25,81367.66081042789,149.22000122070312,584.72998046875
PALO ALTO NETWORKS INC,0.7634062426595554,Buy 100%,116650.0,0.34102014573510503,39780.0,,357.8699951171875,104841.01289698321,139.57000732421875,398.8800048828125
CLEVELAND-CLIFFS INC NEW,0.7597600087202563,Add 82.25%,4216184.0,0.009390007646725096,39590.0,,11.270000457763672,119921.20639054272,7.730000019073486,16.700000762939453
HUT 8 CORP,0.6959892961924106,Buy 100%,314150.0,0.1154448511857393,36267.0,,80.86000061035156,69942.10216379062,21.0,140.8000030517578
CARIS LIFE SCIENCES INC,0.6478590081936634,,1894450.0,0.017819947742088733,33759.0,,26.270000457763672,147319.06563349147,14.1899995803833,42.5
GLOBAL X FDS,0.5760857717043034,Reduce 15.13%,328800.0,0.09129866180048662,30019.0,,,,,
WOODWARD INC,0.5486046822249551,Reduce 68.21%,67194.0,0.4254397714081614,28587.0,,343.260009765625,80583.5732892273,232.45218200489415,450.51914003297895
META PLATFORMS INC,0.5405062047387224,Buy 100%,50000.0,0.5633,28165.0,,549.9000244140625,97521.1653495584,519.7782492802263,788.2166289656076
NUVATION BIO INC,0.4948515176777098,,4539800.0,0.005679985902462664,25786.0,,6.929999828338623,121907.3420487539,2.755000114440918,9.75
PROTAGONIST THERAPEUTICS INC,0.49141638149279115,Add 30.81%,208900.0,0.12258018190521781,25607.0,,154.32000732421875,125793.11332850117,54.5,160.80999755859375
ROKU INC,0.4879236731930416,Reduce 75.47%,184055.0,0.13813805655918068,25425.0,,157.49000549316406,113909.13652328147,78.52999877929688,159.69000244140625
CAVCO INDS INC DEL,0.46572002757320485,Buy 100%,39500.0,0.614379746835443,24268.0,,,,,
ADMA BIOLOGICS INC,0.4472009973025545,Add 80.13%,2784110.0,0.008369999748573153,23303.0,,9.84000015258789,117462.72936884295,7.210000038146973,20.45800018310547
HYPERLIQUID STRATEGIES INC,0.44426481944617163,Buy 100%,2941500.0,0.007870134285228625,23150.0,,10.579999923706055,134332.26684916354,3.009999990463257,11.619999885559082
RAMBUS INC DEL,0.44069534832664725,Buy 100%,173000.0,0.13273988439306358,22964.0,,,,,
RHYTHM PHARMACEUTICALS INC,0.4338634573666975,Buy 100%,203618.0,0.11103144122818219,22608.0,,110.0,98971.03680113234,74.5,122.19999694824219
CHAMPION HOMES INC,0.4302172234273985,Buy 100%,254400.0,0.08812106918238993,22418.0,,90.25,102315.91578196092,63.689998626708984,99.16999816894531
DAKTRONICS INC,0.4215814062027429,Add 99.62%,1123109.0,0.019559989279758244,21968.0,,19.200000762939453,98059.56690123891,16.010000228881836,28.270000457763672
PURECYCLE TECHNOLOGIES INC,0.4173210697052461,Add 178.39%,2681415.0,0.008109897199799359,21746.0,,6.800000190734863,83748.16753168088,4.929999828338623,15.489999771118164
SOUTHERN COPPER CORP,0.41152547681225504,Add 1.00%,123060.0,0.1742564602632862,21444.0,,216.0,123855.2322327924,89.10530740191108,220.53103636506916
LINDE PLC,0.41029727169585956,,41200.0,0.5189320388349514,21380.0,,487.57000732421875,93856.42797828725,385.263556835197,548.2000122070312
ENTEGRIS INC,0.40832062908666056,Buy 100%,118300.0,0.17985629754860524,21277.0,,143.66000366210938,79774.88101343017,67.8091917801214,186.7817829244102
TEVA PHARMACEUTICAL INDS LTD,0.40636317718240533,Reduce 73.71%,624999.0,0.033880054208086735,21175.0,,,,,
UNITY SOFTWARE INC,0.4051925441808409,,738785.0,0.02857935664638562,21114.0,,46.93000030517578,164109.43580306572,16.780000686645508,52.150001525878906
AEVA TECHNOLOGIES INC,0.3969213503501152,Buy 100%,720175.0,0.02871940847710626,20683.0,,18.290000915527344,63585.15887124646,8.829999923706055,31.299999237060547
RIOT PLATFORMS INC,0.39659510836607265,Buy 100%,754800.0,0.027379438261791202,20666.0,,19.829999923706055,72326.61348308007,11.5,30.31999969482422
QNITY ELECTRONICS INC,0.3938124561492392,,125655.0,0.16331224384226653,20521.0,,128.8800048828125,78816.31506042497,70.36602295286859,177.27999877929688
EQUINIX INC,0.3690756374768368,Buy 100%,18450.0,1.0423848238482385,19232.0,,1065.3900146484375,102106.97675885851,709.7948174838314,1118.6549839367933
LAM RESEARCH CORP,0.3625699885009296,Buy 100%,43600.0,0.4333256880733945,18893.0,,314.0,72362.8169163182,93.59201479862544,438.5
DEFINIUM THERAPEUTICS INC,0.32190488472527357,Buy 100%,356600.0,0.047038698822209755,16774.0,,44.90999984741211,95374.57938230093,8.699999809265137,49.70000076293945
BELITE BIO INC SPONSORED,0.31353773736982943,,106100.0,0.15398680490103675,16338.0,,,,,
10X GENOMICS INC,0.2965923449045608,Buy 100%,403100.0,0.03834036219300422,15455.0,,65.12000274658203,169747.1246014055,11.15999984741211,65.47000122070312
WABTEC,0.292811776030656,Reduce 40.36%,56595.0,0.2695997879671349,15258.0,,,,,
ELI LILLY &AMP; CO,0.2849627777086913,Buy 100%,12380.0,1.1994345718901454,14849.0,,,,,
XENON PHARMACEUTICALS INC,0.27638453259886664,,238600.0,0.060360435875943,14402.0,,60.77000045776367,100578.53151800037,35.599998474121094,72.66000366210938
OLEMA PHARMACEUTICALS INC,0.23690925252971873,,986827.0,0.012509791483208303,12345.0,,10.6899995803833,85353.05966716008,5.360000133514404,36.25899887084961
REPLIGEN CORP,0.20265384420525148,Buy 100%,77400.0,0.13643410852713178,10560.0,,181.1300048828125,132660.06039706143,100.98999786376953,188.72999572753906
ROCKET COS INC,0.19712692118147193,Buy 100%,652220.0,0.015749287050381772,10272.0,,,,,
BAIDU INC,0.19344230583228553,Buy 100%,88200.0,0.11428571428571428,10080.0,,93.20999908447266,81458.74919891357,88.13999938964844,165.3000030517578
ARM HOLDINGS PLC,0.191139421239044,Reduce 73.67%,28090.0,0.3545745817016732,9960.0,,243.32000732421875,68523.08238692072,100.0199966430664,452.70001220703125
CARVANA CO,0.19073641643522676,Buy 100%,151000.0,0.06582119205298013,9939.0,,69.91000366210938,106111.9987219893,54.4640007019043,97.37799835205078
REDDIT INC,0.18837595972715424,Buy 100%,56550.0,0.17358090185676392,9816.0,,153.2899932861328,88210.40261135709,119.2699966430664,282.95001220703125
ALCOA CORP,0.1857468331498702,Reduce 87.57%,185640.0,0.05213854772678302,9679.0,,51.849998474121094,99346.57213282197,29.258942060805044,84.2165620116639
THERMO FISHER SCIENTIFIC INC,0.1847297257878552,Buy 100%,19200.0,0.5013541666666667,9626.0,,629.27001953125,125414.06996675668,434.8341016176903,642.7096629585577
DANAHER CORP DEL,0.18386614406538962,Buy 100%,50300.0,0.19047713717693837,9581.0,,,,,
F5 INC,0.17561414093960762,Buy 100%,22000.0,0.41595454545454547,9151.0,,384.6300048828125,92369.2395084895,223.75999450683594,435.0
VISTA ENERGY S.A.B. DE C.V.,0.16492491828597836,,134700.0,0.06380103934669636,8594.0,,69.58000183105469,108957.78737075946,31.6299991607666,81.44000244140625
SKEENA RES LTD NEW,0.153583211664264,Buy 100%,300200.0,0.026658894070619586,8003.0,,34.869998931884766,130700.62075911292,14.845000267028809,38.77000045776367
JBS N.V.,0.14915015882227411,,655900.0,0.011849367281597805,7772.0,,13.819999694824219,116530.69737307262,11.452343937279364,17.26646815537835
MONTE ROSA THERAPEUTICS INC,0.13821145700437704,Buy 100%,297600.0,0.0242002688172043,7202.0,,14.300000190734863,58990.253495733064,4.514999866485596,25.770000457763672
RELAY THERAPEUTICS INC,0.12531530328222465,Buy 100%,349000.0,0.01871060171919771,6530.0,,19.440000534057617,103798.3183213799,3.427000045776367,21.270000457763672
DBV TECHNOLOGIES S A SPONSORED,0.12065196198091062,,383363.0,0.016399600378753296,6287.0,,,,,
CCC INTELLIGENT SOLUTIONS HL,0.11595023926970925,Buy 100%,1170900.0,0.005160133230848065,6042.0,,,,,
UWM HOLDINGS CORPORATION,0.113513019741862,Buy 100%,2583000.0,0.0022899728997289974,5915.0,,,,,
NAVITAS SEMICONDUCTOR CORP,0.10698818006101109,Buy 100%,311100.0,0.017920282867245257,5575.0,,12.970000267028809,72276.09117619127,5.440000057220459,34.16999816894531
SOLSTICE ADVANCED MATLS INC,0.10631650538798232,,62525.0,0.08860455817672931,5540.0,,,,,
FTAI AVIATION LTD,0.10487720251720638,Buy 100%,20200.0,0.27054455445544556,5465.0,,209.6999969482422,77410.33738983516,143.85794206234104,321.70381771494834
BEAM THERAPEUTICS INC,0.10117339646307633,Buy 100%,153600.0,0.03432291666666667,5272.0,,29.760000228881836,86605.91872451156,16.020000457763672,38.2599983215332
AURORA INNOVATION INC,0.08294222676658115,Buy 100%,633700.0,0.006820261953605807,4322.0,,6.239999771118164,91392.08364085101,3.5999999046325684,8.5649995803833
IREN LIMITED,0.07643657779067392,Buy 100%,87100.0,0.04572904707233066,3983.0,,41.880001068115234,91482.92977737477,18.8700008392334,76.87000274658203
GRUPO FINANCIERO GALICIA S.A,0.05713072861733274,Buy 100%,59500.0,0.05003361344537815,2977.0,,41.45000076293945,82744.30787352697,24.823750775708895,60.36502922321364
WAVE LIFE SCIENCES LTD,0.019286658468397513,,173000.0,0.0058092485549132945,1005.0,,5.289999961853027,90961.69088562923,5.010000228881836,21.729999542236328
